x,y,cluster
62.61853,29.70721,2
62.61902,29.69374,19
62.61934,29.69368,19
62.59866,29.74722,1
62.59809,29.74448,3
62.59809,29.74448,3
62.6189,29.70602,2
62.6189,29.70616,2
62.59856,29.74413,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61867,29.77005,43
62.61819,29.74285,29
62.61804,29.7353,8
62.62017,29.69301,19
62.61376,29.81383,54
62.61415,29.81509,54
62.6143,29.81568,54
62.61266,29.81427,54
62.61274,29.81392,54
62.61279,29.81418,54
62.6127,29.8142,54
62.61272,29.81422,54
62.61251,29.81438,54
62.61247,29.81453,54
62.61932,29.81467,47
62.61933,29.81459,47
62.61932,29.81473,47
62.6193,29.81475,47
62.61931,29.81477,47
62.61935,29.81477,47
62.61912,29.6943,19
62.59811,29.74472,3
62.61954,29.81487,47
62.6195,29.81478,47
62.61947,29.81472,47
62.59809,29.74448,3
62.59809,29.74448,3
62.60759,29.78096,20
62.60733,29.77558,20
62.60102,29.75968,45
62.60143,29.76036,45
62.61895,29.69394,19
62.62832,29.70209,39
62.62504,29.69404,63
62.62505,29.69393,63
62.59937,29.74796,1
62.59902,29.74765,1
62.60141,29.74748,1
62.60203,29.75075,1
62.59809,29.74448,3
62.61944,29.81465,47
62.61948,29.81452,47
62.61922,29.69408,19
62.60458,29.73983,17
62.60413,29.74094,12
62.61769,29.71644,2
62.61759,29.71656,2
62.61887,29.69357,19
62.59839,29.74652,1
62.59869,29.74441,3
62.60197,29.75903,6
62.60109,29.75972,45
62.60136,29.75961,45
62.59669,29.74685,3
62.59687,29.74552,3
62.59697,29.74516,3
62.5971,29.74474,3
62.59718,29.74438,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59909,29.74531,1
62.59934,29.74566,1
62.60036,29.75112,1
62.5983,29.74408,3
62.6009,29.76097,45
62.61887,29.69389,19
62.6189,29.69388,19
62.59809,29.74448,3
62.60101,29.75609,6
62.60658,29.77232,20
62.61461,29.81282,54
62.61461,29.81282,54
62.61921,29.69391,19
62.61938,29.69382,19
62.61938,29.69382,19
62.61904,29.81524,47
62.60102,29.75602,6
62.61934,29.8149,47
62.61199,29.73467,8
62.59972,29.74731,1
62.60051,29.75035,1
62.61914,29.81474,47
62.60049,29.76535,20
62.60371,29.74508,1
62.59806,29.74437,3
62.59796,29.74433,3
62.62526,29.69307,19
62.61889,29.69386,19
62.60649,29.74019,17
62.59834,29.74626,1
62.6203,29.70989,66
62.60158,29.75866,6
62.60066,29.75998,45
62.60101,29.75955,45
62.60081,29.75971,45
62.60082,29.75947,45
62.59867,29.7444,3
62.59797,29.74345,3
62.61975,29.69352,19
62.6208,29.69222,19
62.62418,29.6908,63
62.59824,29.74454,3
62.61903,29.69365,19
62.61897,29.81492,47
62.60015,29.76491,20
62.62083,29.6922,19
62.6022,29.74846,1
62.5985,29.74366,3
62.61892,29.69382,19
62.61914,29.69509,19
62.61896,29.69495,19
62.62052,29.6926,19
62.5923,29.77997,20
62.59209,29.78018,20
62.62893,29.69961,2
62.59807,29.7443,3
62.60393,29.74619,1
62.59808,29.74432,3
62.60369,29.74547,1
62.60371,29.74488,1
62.59783,29.74489,3
62.61891,29.81362,47
62.60008,29.76115,45
62.59764,29.74405,3
62.61909,29.69366,19
62.61903,29.6938,19
62.59808,29.74453,3
62.59888,29.74762,1
62.59807,29.74442,3
62.61477,29.81309,47
62.61458,29.81323,47
62.61459,29.81283,54
62.61908,29.69376,19
62.61857,29.76983,43
62.62267,29.69031,63
62.61921,29.69404,19
62.59793,29.74443,3
62.59809,29.74429,3
62.61917,29.69622,19
62.61912,29.69386,19
62.61483,29.81298,47
62.61912,29.69363,19
62.60453,29.74188,12
62.59866,29.7473,1
62.59829,29.74598,1
62.59831,29.74456,3
62.62252,29.70082,2
62.61917,29.69387,19
62.61666,29.71212,66
62.6193,29.69416,19
62.59798,29.74416,3
62.61864,29.70661,2
62.61864,29.70661,2
62.61914,29.69417,19
62.61913,29.69426,19
